startedAt;percentage_cons;percentage_cons;valuecons;valuecons;total_sum_cons;percentage_prod;percentage_prod;percentage_prod;percentage_prod;percentage_prod;valueprod;valueprod;valueprod;valueprod;valueprod;total_sum_prod;cons_vs_prod;cons_vs_prod_limit;max_possible_cons_tot;total_to_be_paid;community_power_used-Sebastien;power_used_by_community;has_to_pay-Sebastien;community_power_used-Jessica;has_to_pay-Jessica;power_sold_to_grid;has_to_receive-Véronique;has_to_receive-Marc;has_to_receive-Gaby;has_to_receive-Pit;has_to_receive-Madalin
;df-cons-Jessica;df-cons-Sebastien;df-cons-Jessica;df-cons-Sebastien;;df-prod-Gaby;df-prod-Madalin;df-prod-Marc;df-prod-Pit;df-prod-Véronique;df-prod-Gaby;df-prod-Madalin;df-prod-Marc;df-prod-Pit;df-prod-Véronique;;;;;;;;;;;;;;;;
2025-06-18 22:00:00+00:00;;;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2025-06-18 22:15:00+00:00;;;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2025-06-18 22:30:00+00:00;;;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2025-06-18 22:45:00+00:00;;;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2025-06-18 23:00:00+00:00;;;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2025-06-18 23:15:00+00:00;;;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2025-06-18 23:30:00+00:00;;;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2025-06-18 23:45:00+00:00;;;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2025-06-19 00:00:00+00:00;;;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2025-06-19 00:15:00+00:00;;;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2025-06-19 00:30:00+00:00;;;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2025-06-19 00:45:00+00:00;;;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2025-06-19 01:00:00+00:00;;;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2025-06-19 01:15:00+00:00;;;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2025-06-19 01:30:00+00:00;;;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2025-06-19 01:45:00+00:00;;;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2025-06-19 02:00:00+00:00;;;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2025-06-19 02:15:00+00:00;;;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2025-06-19 02:30:00+00:00;;;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2025-06-19 02:45:00+00:00;;;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2025-06-19 03:00:00+00:00;;;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2025-06-19 03:15:00+00:00;;;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2025-06-19 03:30:00+00:00;;;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2025-06-19 03:45:00+00:00;;;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2025-06-19 04:00:00+00:00;;;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2025-06-19 04:15:00+00:00;;;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2025-06-19 04:30:00+00:00;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.224;0.224;inf;100.0;0.0;0.0;;;;;;;0.0;0.0;0.0;0.0;0.0
2025-06-19 04:45:00+00:00;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.604;0.604;inf;100.0;0.0;0.0;;;;;;;0.0;0.0;0.0;0.0;0.0
2025-06-19 05:00:00+00:00;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.752;0.752;inf;100.0;0.0;0.0;;;;;;;0.0;0.0;0.0;0.0;0.0
2025-06-19 05:15:00+00:00;51.852;48.148;0.112;0.104;0.216;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.94;0.94;435.19;100.0;0.216;0.00594;0.10399968;0.216;0.0028599912;0.11200032;0.0030800088;0.724;0.00594;0.0;0.0;0.0;0.0
2025-06-19 05:30:00+00:00;58.571;41.429;0.164;0.116;0.28;1.12;0.0;0.0;0.0;98.88;0.008;0.0;0.0;0.0;0.706;0.714;255.0;100.0;0.28;0.007700000000000001;0.11600120000000003;0.28;0.003190033000000001;0.1639988;0.004509967;0.43399999999999994;0.007613760000000001;0.0;8.624000000000003e-05;0.0;0.0
2025-06-19 05:45:00+00:00;57.576;42.424;0.152;0.112;0.264;0.0;0.0;1.766;13.002;85.233;0.0;0.0;0.011;0.081;0.531;0.623;235.98;100.0;0.264;0.00726;0.11199936;0.264;0.0030799824;0.15200064000000002;0.0041800176000000005;0.359;0.0061879158;0.0001282116;0.0;0.0009439451999999999;0.0
2025-06-19 06:00:00+00:00;60.938;39.062;0.156;0.1;0.256;1.152;0.0;0.922;33.641;64.286;0.005;0.0;0.004;0.146;0.279;0.43400000000000005;169.53;100.0;0.256;0.00704;0.09999872;0.256;0.0027499648;0.15600128000000002;0.0042900352;0.17800000000000005;0.0045257344;6.490880000000001e-05;8.11008e-05;0.0023683264;0.0
2025-06-19 06:15:00+00:00;63.415;36.585;0.104;0.06;0.16399999999999998;1.667;0.0;0.556;25.278;72.5;0.006;0.0;0.002;0.091;0.261;0.36;219.51;100.0;0.16399999999999998;0.004509999999999999;0.059999399999999994;0.16399999999999998;0.0016499834999999998;0.10400059999999998;0.0028600164999999997;0.196;0.0032697499999999992;2.5075599999999998e-05;7.518169999999999e-05;0.0011400377999999998;0.0
2025-06-19 06:30:00+00:00;43.478;56.522;0.08;0.104;0.184;3.904;0.0;0.601;29.429;66.066;0.013;0.0;0.002;0.098;0.22;0.333;180.98;100.0;0.184;0.00506;0.10400047999999999;0.184;0.0028600132;0.07999952;0.0021999868;0.14900000000000002;0.0033429396000000003;3.04106e-05;0.00019754240000000001;0.0014891074;0.0
2025-06-19 06:45:00+00:00;39.13;60.87;0.072;0.112;0.184;7.213;4.59;0.0;27.869;60.328;0.022;0.014;0.0;0.085;0.184;0.305;165.76;100.0;0.184;0.00506;0.1120008;0.184;0.0030800220000000004;0.0719992;0.0019799780000000003;0.121;0.0030525968;0.0;0.0003649778;0.0014101714000000001;0.000232254
2025-06-19 07:00:00+00:00;50.0;50.0;0.116;0.116;0.232;2.71;2.71;0.0;9.252;85.327;0.029;0.029;0.0;0.099;0.913;1.07;461.21;100.0;0.232;0.00638;0.116;0.232;0.00319;0.116;0.00319;0.8380000000000001;0.0054438626;0.0;0.000172898;0.0005902776;0.000172898
2025-06-19 07:15:00+00:00;61.194;38.806;0.164;0.104;0.268;4.602;4.489;0.224;11.785;78.9;0.041;0.04;0.002;0.105;0.703;0.8909999999999999;332.46;100.0;0.268;0.007370000000000001;0.10400008;0.268;0.0028600022;0.16399992000000002;0.004509997800000001;0.6229999999999999;0.005814930000000001;1.6508800000000004e-05;0.00033916740000000006;0.0008685545000000001;0.00033083930000000003
2025-06-19 07:30:00+00:00;90.909;9.091;0.56;0.056;0.6160000000000001;14.262;15.436;1.174;41.107;28.02;0.085;0.092;0.007;0.245;0.167;0.596;96.75;96.75;0.5959800000000001;0.016389450000000003;0.0541805418;0.5959800000000001;0.0014899648995000002;0.5417994582000001;0.014899485100500005;1.999999999990898e-05;0.004592323890000001;0.000192412143;0.0023374633590000004;0.0067372112115000014;0.0025298755020000006
2025-06-19 07:45:00+00:00;69.318;30.682;0.244;0.108;0.352;9.262;6.512;0.0;19.826;64.399;0.064;0.045;0.0;0.137;0.445;0.6910000000000001;196.31;100.0;0.352;0.00968;0.10800063999999998;0.352;0.0029700175999999995;0.24399936;0.0067099824;0.3390000000000001;0.0062338232;0.0;0.0008965616;0.0019191567999999998;0.0006303616
2025-06-19 08:00:00+00:00;71.134;28.866;0.276;0.112;0.388;4.05;3.722;0.0;7.553;84.674;0.074;0.068;0.0;0.138;1.547;1.827;470.88;100.0;0.388;0.01067;0.11200007999999999;0.388;0.0030800021999999997;0.27599992;0.0075899978000000005;1.439;0.0090347158;0.0;0.00043213500000000005;0.0008059051;0.00039713740000000007
2025-06-19 08:15:00+00:00;45.614;54.386;0.104;0.124;0.22799999999999998;2.525;2.413;0.0;4.433;90.629;0.045;0.043;0.0;0.079;1.615;1.782;781.58;100.0;0.22799999999999998;0.0062699999999999995;0.12400007999999998;0.22799999999999998;0.0034100021999999997;0.10399992;0.0028599978;1.554;0.005682438299999999;0.0;0.00015831749999999998;0.00027794909999999997;0.00015129509999999997
2025-06-19 08:30:00+00:00;53.061;46.939;0.104;0.092;0.196;2.767;2.264;0.0;4.088;90.881;0.044;0.036;0.0;0.065;1.445;1.59;811.22;100.0;0.196;0.00539;0.09200044;0.196;0.0025300121;0.10399956;0.0028599879;1.3940000000000001;0.0048984859;0.0;0.0001491413;0.0002203432;0.00012202959999999998
2025-06-19 08:45:00+00:00;65.789;34.211;0.1;0.052;0.152;1.908;1.684;0.0;2.75;93.659;0.034;0.03;0.0;0.049;1.669;1.782;1172.37;100.0;0.152;0.00418;0.05200071999999999;0.152;0.0014300197999999997;0.09999928;0.0027499801999999996;1.6300000000000001;0.0039149462;0.0;7.97544e-05;0.00011494999999999999;7.03912e-05
2025-06-19 09:00:00+00:00;40.816;59.184;0.08;0.116;0.196;3.396;2.564;0.0;4.227;89.813;0.049;0.037;0.0;0.061;1.296;1.443;736.22;100.0;0.196;0.00539;0.11600063999999999;0.196;0.0031900175999999996;0.07999936;0.0021999824;1.247;0.0048409207;0.0;0.0001830444;0.0002278353;0.0001381996
2025-06-19 09:15:00+00:00;57.746;42.254;0.164;0.12;0.28400000000000003;7.498;5.355;0.097;8.861;78.189;0.077;0.055;0.001;0.091;0.803;1.0270000000000001;361.62;100.0;0.28400000000000003;0.007810000000000001;0.12000136;0.28400000000000003;0.0033000374;0.16399864;0.0045099626;0.7430000000000001;0.0061065609;7.575700000000001e-06;0.0005855938000000001;0.0006920441000000002;0.0004182255000000001
2025-06-19 09:30:00+00:00;57.143;42.857;0.16;0.12;0.28;7.218;3.345;0.0;7.923;81.514;0.082;0.038;0.0;0.09;0.926;1.1360000000000001;405.71;100.0;0.28;0.007700000000000001;0.11999960000000001;0.28;0.0032999890000000006;0.16000040000000001;0.0044000110000000005;0.8560000000000001;0.0062765780000000005;0.0;0.0005557860000000001;0.000610071;0.000257565
2025-06-19 09:45:00+00:00;68.421;31.579;0.156;0.072;0.22799999999999998;5.097;2.104;0.0;6.392;86.408;0.063;0.026;0.0;0.079;1.068;1.236;542.11;100.0;0.22799999999999998;0.0062699999999999995;0.07200012;0.228;0.0019800033;0.15599988;0.004289996700000001;1.008;0.005417781599999999;0.0;0.00031958189999999997;0.0004007784;0.0001319208
2025-06-19 10:00:00+00:00;67.347;32.653;0.132;0.064;0.196;3.752;1.429;0.0;3.574;91.245;0.063;0.024;0.0;0.06;1.532;1.679;856.63;100.0;0.196;0.00539;0.06399988;0.196;0.0017599966999999998;0.13200012;0.0036300032999999994;1.483;0.0049181055000000005;0.0;0.00020223279999999997;0.0001926386;7.70231e-05
2025-06-19 10:15:00+00:00;39.216;60.784;0.08;0.124;0.20400000000000001;4.831;2.596;0.072;3.244;89.257;0.067;0.036;0.001;0.045;1.238;1.387;679.9;100.0;0.20400000000000001;0.00561;0.12399935999999999;0.20400000000000001;0.0034099824;0.08000064000000001;0.0022000176;1.183;0.0050073177000000005;4.0392e-06;0.00027101910000000004;0.00018198840000000003;0.0001456356
2025-06-19 10:30:00+00:00;43.137;56.863;0.088;0.116;0.20400000000000001;10.475;4.583;0.164;9.82;74.959;0.064;0.028;0.001;0.06;0.458;0.611;299.51;100.0;0.20400000000000001;0.00561;0.11600052;0.20400000000000001;0.0031900143000000002;0.08799948000000002;0.0024199857;0.407;0.0042051999000000005;9.200400000000001e-06;0.0005876475;0.0005509020000000001;0.00025710630000000005
2025-06-19 10:45:00+00:00;42.857;57.143;0.084;0.112;0.196;6.287;3.693;0.1;4.89;85.03;0.063;0.037;0.001;0.049;0.852;1.002;511.22;100.0;0.196;0.00539;0.11200028000000001;0.196;0.0030800077;0.08399972;0.0023099923;0.806;0.004583117;5.39e-06;0.00033886929999999994;0.000263571;0.00019905269999999999
2025-06-19 11:00:00+00:00;94.366;5.634;1.072;0.064;1.1360000000000001;27.562;15.916;0.078;23.602;32.842;0.355;0.205;0.001;0.304;0.423;1.288;113.38;100.0;1.1360000000000001;0.031240000000000004;0.06400224;1.1360000000000001;0.0017600616000000003;1.0719977600000001;0.029479938400000003;0.1519999999999999;0.010259840800000001;2.4367200000000003e-05;0.008610368800000002;0.007373264800000001;0.0049721584
2025-06-19 11:15:00+00:00;88.947;11.053;0.676;0.084;0.76;27.429;10.931;0.101;18.421;43.117;0.271;0.108;0.001;0.182;0.426;0.988;130.0;100.0;0.76;0.020900000000000002;0.0840028;0.76;0.0023100770000000002;0.6759972;0.018589923;0.22799999999999998;0.009011453;2.1109000000000004e-05;0.005732661;0.003849989;0.002284579
2025-06-19 11:30:00+00:00;60.0;40.0;0.18;0.12;0.3;18.667;6.167;0.0;11.333;63.833;0.112;0.037;0.0;0.068;0.383;0.6;200.0;100.0;0.3;0.00825;0.12;0.3;0.0033000000000000004;0.18;0.00495;0.3;0.0052662225;0.0;0.0015400275000000002;0.0009349725;0.0005087775
2025-06-19 11:45:00+00:00;61.111;38.889;0.176;0.112;0.288;18.133;7.002;0.0;13.106;61.759;0.101;0.039;0.0;0.073;0.344;0.5569999999999999;193.4;100.0;0.288;0.00792;0.11200032;0.288;0.0030800088000000002;0.17599967999999996;0.004839991199999999;0.26899999999999996;0.0048913127999999995;0.0;0.0014361336;0.0010379952000000002;0.0005545583999999999
2025-06-19 12:00:00+00:00;60.563;39.437;0.172;0.112;0.284;15.683;10.701;0.0;16.79;56.827;0.085;0.058;0.0;0.091;0.308;0.542;190.85;100.0;0.284;0.007809999999999999;0.11200107999999999;0.284;0.0030800296999999996;0.17199891999999997;0.0047299703;0.25800000000000006;0.004438188699999999;0.0;0.0012248423;0.001311299;0.0008357481
2025-06-19 12:15:00+00:00;68.75;31.25;0.132;0.06;0.192;25.081;10.423;0.0;23.127;41.368;0.077;0.032;0.0;0.071;0.127;0.307;159.9;100.0;0.192;0.00528;0.06;0.192;0.00165;0.132;0.00363;0.11499999999999999;0.0021842304000000002;0.0;0.0013242768;0.0012211055999999999;0.0005503344
2025-06-19 12:30:00+00:00;55.556;44.444;0.12;0.096;0.216;21.103;11.99;0.0;16.067;50.839;0.088;0.05;0.0;0.067;0.212;0.417;193.06;100.0;0.216;0.00594;0.09599904;0.21599999999999997;0.0026399736;0.12000095999999999;0.0033000263999999994;0.201;0.0030198366;0.0;0.0012535182000000002;0.0009543798;0.0007122060000000001
2025-06-19 12:45:00+00:00;55.556;44.444;0.14;0.112;0.252;25.891;12.114;0.0;19.24;42.755;0.109;0.051;0.0;0.081;0.18;0.421;167.06;100.0;0.252;0.00693;0.11199888;0.252;0.0030799692;0.14000111999999998;0.0038500308;0.16899999999999998;0.0029629215000000005;0.0;0.0017942462999999999;0.001333332;0.0008395002000000001
2025-06-19 13:00:00+00:00;52.459;47.541;0.128;0.116;0.244;30.53;16.822;0.0;26.791;25.857;0.098;0.054;0.0;0.086;0.083;0.321;131.56;100.0;0.244;0.00671;0.11600003999999998;0.244;0.0031900010999999996;0.12799996;0.0035199988999999998;0.07700000000000001;0.0017350046999999996;0.0;0.002048563;0.0017976760999999998;0.0011287562
2025-06-19 13:15:00+00:00;68.605;31.395;0.236;0.108;0.344;38.663;29.651;0.0;31.686;0.0;0.133;0.102;0.0;0.109;0.0;0.344;100.0;100.0;0.344;0.00946;0.10799879999999999;0.344;0.002969967;0.2360012;0.006490033;0.0;0.0;0.0;0.0036575197999999995;0.0029974955999999995;0.0028049845999999997
2025-06-19 13:30:00+00:00;81.818;18.182;0.252;0.056;0.308;43.506;25.974;0.0;30.519;0.0;0.134;0.08;0.0;0.094;0.0;0.308;100.0;100.0;0.308;0.00847;0.05600055999999999;0.308;0.0015400154;0.25199944;0.0069299846;0.0;0.0;0.0;0.0036849582;0.0025849592999999996;0.0021999978000000002
2025-06-19 13:45:00+00:00;67.901;32.099;0.22;0.104;0.324;41.667;20.988;12.963;24.383;0.0;0.135;0.068;0.042;0.079;0.0;0.324;100.0;100.0;0.324;0.00891;0.10400075999999998;0.324;0.0028600208999999994;0.21999924;0.0060499791;0.0;0.0;0.0011550032999999998;0.0037125297000000002;0.0021725253;0.0018700307999999998
2025-06-19 14:00:00+00:00;72.277;27.723;0.292;0.112;0.40399999999999997;43.812;12.376;18.812;25.0;0.0;0.177;0.05;0.076;0.101;0.0;0.404;100.0;100.0;0.40399999999999997;0.01111;0.11200091999999998;0.4039999999999999;0.0030800253;0.29199907999999997;0.008029974700000001;1.1102230246251565e-16;0.0;0.0020900132;0.0048675132;0.0027775;0.0013749736
2025-06-19 14:15:00+00:00;56.338;43.662;0.16;0.124;0.28400000000000003;39.085;20.775;17.606;22.535;0.0;0.111;0.059;0.05;0.064;0.0;0.28400000000000003;100.0;100.0;0.28400000000000003;0.007810000000000001;0.12400008000000001;0.28400000000000003;0.0034100022000000006;0.15999992000000002;0.0043999978;0.0;0.0;0.0013750286000000003;0.0030525385000000006;0.0017599835;0.0016225275
2025-06-19 14:30:00+00:00;45.0;55.0;0.072;0.088;0.15999999999999998;39.375;28.125;13.75;18.75;0.0;0.063;0.045;0.022;0.03;0.0;0.15999999999999998;100.0;100.0;0.15999999999999998;0.004399999999999999;0.088;0.15999999999999998;0.00242;0.072;0.00198;0.0;0.0;0.000605;0.0017324999999999997;0.0008249999999999999;0.0012374999999999999
2025-06-19 14:45:00+00:00;54.545;45.455;0.072;0.06;0.132;42.424;27.273;13.636;16.667;0.0;0.056;0.036;0.018;0.022;0.0;0.132;100.0;100.0;0.132;0.00363;0.0600006;0.132;0.0016500165;0.0719994;0.0019799835;0.0;0.0;0.0004949867999999999;0.0015399912;0.0006050121000000001;0.0009900099
2025-06-19 15:00:00+00:00;39.13;60.87;0.072;0.112;0.184;42.391;29.348;12.5;15.761;0.0;0.078;0.054;0.023;0.029;0.0;0.184;100.0;100.0;0.184;0.00506;0.1120008;0.184;0.0030800220000000004;0.0719992;0.0019799780000000003;0.0;0.0;0.0006325;0.0021449846;0.0007975066;0.0014850088
2025-06-19 15:15:00+00:00;64.368;35.632;0.224;0.124;0.348;42.816;29.598;12.931;14.655;0.0;0.149;0.103;0.045;0.051;0.0;0.348;100.0;100.0;0.348;0.009569999999999999;0.12399935999999998;0.3479999999999999;0.003409982399999999;0.22400063999999995;0.006160017599999999;5.551115123125783e-17;0.0;0.0012374966999999996;0.0040974912;0.0014024834999999997;0.0028325285999999993
2025-06-19 15:30:00+00:00;86.574;13.426;0.748;0.116;0.864;46.528;30.556;12.731;10.185;0.0;0.402;0.264;0.11;0.088;0.0;0.864;100.0;100.0;0.864;0.02376;0.11600063999999999;0.864;0.0031900175999999996;0.74799936;0.0205699824;0.0;0.0;0.0030248856;0.0110550528;0.002419956;0.0072601055999999995
2025-06-19 15:45:00+00:00;91.176;8.824;0.744;0.072;0.816;48.775;37.132;6.005;8.088;0.0;0.398;0.303;0.049;0.066;0.0;0.8160000000000001;100.0;100.0;0.816;0.022439999999999998;0.07200384;0.8160000000000001;0.0019801056;0.74399616;0.020459894399999998;0.0;0.0;0.0013475219999999999;0.010945109999999997;0.0018149471999999998;0.008332420799999999
2025-06-19 16:00:00+00:00;92.105;7.895;0.84;0.072;0.9119999999999999;41.338;54.057;0.219;4.386;0.0;0.377;0.493;0.002;0.04;0.0;0.9119999999999999;100.0;100.0;0.9119999999999999;0.025079999999999998;0.07200239999999998;0.912;0.0019800659999999995;0.8399976;0.023099934;-1.1102230246251565e-16;0.0;5.49252e-05;0.0103675704;0.0011000088;0.013557495599999999
2025-06-19 16:15:00+00:00;85.366;14.634;0.7;0.12;0.82;0.0;100.0;0.0;0.0;0.0;0.0;0.82;0.0;0.0;0.0;0.82;100.0;100.0;0.82;0.022549999999999997;0.11999879999999999;0.82;0.0032999669999999996;0.7000012;0.019250032999999996;0.0;0.0;0.0;0.0;0.0;0.022549999999999997
2025-06-19 16:30:00+00:00;86.872;13.128;0.622;0.094;0.716;0.0;100.0;0.0;0.0;0.0;0.0;0.716;0.0;0.0;0.0;0.716;100.0;100.0;0.716;0.01969;0.09399648000000001;0.7160000000000001;0.0025849032;0.62200352;0.0171050968;-1.1102230246251565e-16;0.0;0.0;0.0;0.0;0.01969
2025-06-19 16:45:00+00:00;83.133;16.867;0.552;0.112;0.664;80.723;12.5;0.452;6.325;0.0;0.536;0.083;0.003;0.042;0.0;0.664;100.0;100.0;0.664;0.018260000000000002;0.11199688000000002;0.6639999999999999;0.0030799142000000005;0.55200312;0.0151800858;1.1102230246251565e-16;0.0;8.253520000000001e-05;0.014740019800000002;0.001154945;0.0022825000000000002
2025-06-19 17:00:00+00:00;82.143;17.857;0.276;0.06;0.336;74.405;21.429;0.298;3.869;0.0;0.25;0.072;0.001;0.013;0.0;0.33599999999999997;100.0;100.0;0.336;0.00924;0.05999952000000001;0.336;0.0016499868;0.27600048;0.0075900132;-5.551115123125783e-17;0.0;2.75352e-05;0.006875022;0.00035749560000000003;0.0019800395999999996
2025-06-19 17:15:00+00:00;47.727;52.273;0.084;0.092;0.176;0.0;100.0;0.0;0.0;0.0;0.0;0.176;0.0;0.0;0.0;0.176;100.0;100.0;0.176;0.00484;0.09200048;0.176;0.0025300132;0.08399952;0.0023099868;0.0;0.0;0.0;0.0;0.0;0.00484
2025-06-19 17:30:00+00:00;85.119;14.881;0.143;0.025;0.16799999999999998;0.0;100.0;0.0;0.0;0.0;0.0;0.168;0.0;0.0;0.0;0.168;100.0;100.0;0.16799999999999998;0.00462;0.025000079999999997;0.16799999999999998;0.0006875022;0.14299991999999997;0.0039324978;2.7755575615628914e-17;0.0;0.0;0.0;0.0;0.00462
2025-06-19 17:45:00+00:00;;;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2025-06-19 18:00:00+00:00;;;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2025-06-19 18:15:00+00:00;;;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2025-06-19 18:30:00+00:00;;;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2025-06-19 18:45:00+00:00;;;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2025-06-19 19:00:00+00:00;;;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2025-06-19 19:15:00+00:00;;;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2025-06-19 19:30:00+00:00;;;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2025-06-19 19:45:00+00:00;;;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2025-06-19 20:00:00+00:00;;;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2025-06-19 20:15:00+00:00;;;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2025-06-19 20:30:00+00:00;;;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2025-06-19 20:45:00+00:00;;;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2025-06-19 21:00:00+00:00;;;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2025-06-19 21:15:00+00:00;;;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2025-06-19 21:30:00+00:00;;;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2025-06-19 21:45:00+00:00;;;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2025-06-19 22:00:00+00:00;;;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2025-06-19 22:15:00+00:00;;;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2025-06-19 22:30:00+00:00;;;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2025-06-19 22:45:00+00:00;;;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2025-06-19 23:00:00+00:00;;;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2025-06-19 23:15:00+00:00;;;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2025-06-19 23:30:00+00:00;;;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2025-06-19 23:45:00+00:00;;;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2025-06-20 00:00:00+00:00;;;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2025-06-20 00:15:00+00:00;;;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2025-06-20 00:30:00+00:00;;;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
